"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
"54982478c751df44c104805a";"Les meilleures audience des films à la télévision";"les-meilleures-audience-des-films-a-la-television";"";"https://www.data.gouv.fr/datasets/les-meilleures-audience-des-films-a-la-television";"Centre national du cinéma et de l'image animée";"534fff5fa3a7292c64a77d49";"";"";"Audience moyenne et part de marché";"";"annual";"Licence Ouverte / Open Licence";"";"";"poi";"France";"False";"2014-12-22T15:02:32.876000";"2016-08-04T15:23:40.339000";"audience,culture,films,television";"False";"1";"1";"xlsx";"";"";"";"";"";"0.67";"1";"1";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 1, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"4908";"949"
"549825b9c751df483404805b";"Classement des films les plus diffusés sur les chaînes nationales gratuites depuis 1957";"classement-des-films-les-plus-diffuses-sur-les-chaines-nationales-gratuites-depuis-1957-1";"";"https://www.data.gouv.fr/datasets/classement-des-films-les-plus-diffuses-sur-les-chaines-nationales-gratuites-depuis-1957-1";"Centre national du cinéma et de l'image animée";"534fff5fa3a7292c64a77d49";"";"";"Classement des films les plus diffusés sur les chaînes nationales gratuites depuis 1957. Classement des films les plus diffusés sur les chaînes nationales gratuites entre 2004 et 2013.";"";"annual";"Licence Ouverte / Open Licence";"1957-01-01";"2013-12-31";"poi";"France";"False";"2014-12-22T15:07:53.236000";"2016-01-26T07:33:13.847000";"cinema,diffusion,films,television";"False";"1";"1";"xlsx";"";"";"";"";"";"0.78";"1";"0";"5";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 1, '2025-11': 0, '2025-12': 2, '2026-01': 1}";"0";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"7932";"7633"
"549826ebc751df4bb304805b";"Télévision de rattrapage (ou à la demande) : offre, consommation et usage";"television-de-rattrapage-ou-a-la-demande-offre-consommation-et-usage";"";"https://www.data.gouv.fr/datasets/television-de-rattrapage-ou-a-la-demande-offre-consommation-et-usage";"Centre national du cinéma et de l'image animée";"534fff5fa3a7292c64a77d49";"";"";"La télévision de rattrapage (TVR), ou télévision à la demande, correspond à l’ensemble des services permettant de voir ou revoir des programmes après leur diffusion sur une chaîne de télévision, pendant une période déterminée, gratuitement ou sans supplément dans le cadre d’un abonnement.";"";"annual";"Licence Ouverte / Open Licence";"2009-03-01";"2018-12-31";"poi";"France";"False";"2014-12-22T15:12:59.777000";"2019-06-05T05:28:08.704000";"a-la-demande,cinema,television";"False";"1";"1";"xlsx";"";"";"";"";"";"0.78";"1";"1";"2";"{'2024-10': 0, '2024-11': 0, '2024-12': 1, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 1}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"3747";"1005"
"5498359fc751df61f004805b";"Marché de la vidéo physique";"marche-de-la-video-physique";"";"https://www.data.gouv.fr/datasets/marche-de-la-video-physique";"Centre national du cinéma et de l'image animée";"534fff5fa3a7292c64a77d49";"";"";".";"";"annual";"Licence Ouverte / Open Licence";"2004-01-01";"2012-12-31";"poi";"France";"False";"2014-12-22T16:15:43.940000";"2015-06-26T23:50:39.277000";"cinema,video";"False";"1";"1";"xlsx";"";"";"";"";"";"0.78";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"3487";"206"
"54983672c751df020604805b";"Pratiques des consommateurs de vidéo physique";"pratiques-des-consommateurs-de-video-physique";"";"https://www.data.gouv.fr/datasets/pratiques-des-consommateurs-de-video-physique";"Centre national du cinéma et de l'image animée";"534fff5fa3a7292c64a77d49";"";"";".";"";"annual";"Licence Ouverte / Open Licence";"2006-01-01";"2013-12-31";"poi";"France";"False";"2014-12-22T16:19:14.006000";"2015-07-22T13:42:26.282000";"cinema,pratiques,video";"False";"1";"1";"xlsx";"";"";"";"";"";"0.67";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"3538";"296"
"54983728c751df635f04805b";"Consommation des ménages en vidéo à la demande";"consommation-des-menages-en-video-a-la-demande";"";"https://www.data.gouv.fr/datasets/consommation-des-menages-en-video-a-la-demande";"Centre national du cinéma et de l'image animée";"534fff5fa3a7292c64a77d49";"";"";".";"";"annual";"Licence Ouverte / Open Licence";"2007-01-01";"2013-12-31";"poi";"France";"False";"2014-12-22T16:22:16.343000";"2015-11-09T08:37:22.756000";"cinema,consommation,video";"False";"1";"1";"xlsx";"";"";"";"";"";"0.78";"0";"0";"4";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 1, '2025-11': 0, '2025-12': 0, '2026-01': 1}";"0";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"3783";"1205"
"5498383ec751df7f3b04805c";"Références actives en vidéo à la demande";"references-actives-en-video-a-la-demande";"";"https://www.data.gouv.fr/datasets/references-actives-en-video-a-la-demande";"Centre national du cinéma et de l'image animée";"534fff5fa3a7292c64a77d49";"";"";"Vidéo à la demande : programmes téléchargés au moins une fois au cours de la période.";"";"annual";"Licence Ouverte / Open Licence";"2010-01-01";"2013-12-31";"poi";"France";"False";"2014-12-22T16:26:54.518000";"2015-08-11T23:49:27.756000";"a-la-demande,cinema,video";"False";"1";"1";"xlsx";"";"";"";"";"";"0.78";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"3422";"491"
"549838c1c751df66f904805a";"Public de la vidéo à la demande";"public-de-la-video-a-la-demande";"";"https://www.data.gouv.fr/datasets/public-de-la-video-a-la-demande";"Centre national du cinéma et de l'image animée";"534fff5fa3a7292c64a77d49";"";"";".";"";"annual";"Licence Ouverte / Open Licence";"2009-01-01";"2013-12-31";"poi";"France";"False";"2014-12-22T16:29:05.859000";"2016-03-04T23:42:10.847000";"cinema,public,video";"False";"1";"1";"xlsx";"";"";"";"";"";"0.78";"1";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"3254";"390"
"54983955c751df7f3b04805e";"Marché du jeu vidéo";"marche-du-jeu-video";"";"https://www.data.gouv.fr/datasets/marche-du-jeu-video";"Centre national du cinéma et de l'image animée";"534fff5fa3a7292c64a77d49";"";"";".";"";"annual";"Licence Ouverte / Open Licence";"2008-01-01";"2012-12-31";"poi";"France";"False";"2014-12-22T16:31:33.275000";"2015-11-21T23:34:06.996000";"cinema,jeux-video,jeux-videos";"False";"1";"1";"xlsx";"";"";"";"";"";"0.78";"2";"2";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"10724";"8678"
"54983cafc751df7f3b04805f";"Données internationales sur le cinéma";"donnees-internationales-sur-le-cinema";"";"https://www.data.gouv.fr/datasets/donnees-internationales-sur-le-cinema";"Centre national du cinéma et de l'image animée";"534fff5fa3a7292c64a77d49";"";"";".";"";"annual";"Licence Ouverte / Open Licence";"1991-01-01";"2011-12-31";"poi";"France";"False";"2014-12-22T16:45:50.988000";"2016-03-08T23:35:36.439000";"cinema,international,pays";"False";"1";"1";"xlsx";"";"";"";"";"";"0.78";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"4943";"1368"
"549845f4c751df7b7504805a";"La diffusion en salles de courts métrages";"la-diffusion-en-salles-de-courts-metrages";"";"https://www.data.gouv.fr/datasets/la-diffusion-en-salles-de-courts-metrages";"Centre national du cinéma et de l'image animée";"534fff5fa3a7292c64a77d49";"";"";"Sont distingués les courts métrages diffusés dans le cadre d’un programme dédié (programmes de courts métrages) et les courts métrages projetés avant un long métrage (hors programmes de courts métrages). La diffusion des films au sein d’un programme de courts métrages signifie que les films considérés peuvent être programmés seuls (un unique court métrage compose une séance) ou avec d’autres courts métrages (plusieurs courts métrages composent une séance).";"";"annual";"Licence Ouverte / Open Licence";"2005-01-01";"2012-12-31";"poi";"France";"False";"2014-12-22T17:25:24.512000";"2015-09-30T23:36:14.691000";"cinema,court-metrage,diffusion,films";"False";"1";"1";"xlsx";"";"";"";"";"";"0.78";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"3419";"439"
"5499446fc751df6a86048068";"Liste des films cinématographiques agréés";"liste-des-films-cinematographiques-agrees";"";"https://www.data.gouv.fr/datasets/liste-des-films-cinematographiques-agrees";"Centre national du cinéma et de l'image animée";"534fff5fa3a7292c64a77d49";"";"";"- Liste des films agréés - Liste des premiers films d'initiative française agréés";"";"annual";"Licence Ouverte / Open Licence";"2003-01-01";"2013-12-31";"poi";"France";"False";"2014-12-23T11:31:11.732000";"2015-11-16T09:35:50.355000";"cinema,films,films-agrees";"False";"2";"2";"xlsx";"";"";"";"";"";"0.78";"1";"1";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"6561";"2624"
"549949b5c751df74d104805a";"Durée de vie des films inédits (en salle)";"duree-de-vie-des-films-inedits-en-salle";"";"https://www.data.gouv.fr/datasets/duree-de-vie-des-films-inedits-en-salle";"Centre national du cinéma et de l'image animée";"534fff5fa3a7292c64a77d49";"";"";".";"";"annual";"Licence Ouverte / Open Licence";"";"";"poi";"France";"False";"2014-12-23T11:53:41.202000";"2016-08-04T15:13:24.580000";"cinema,culture,films";"False";"1";"1";"xlsx";"";"";"";"";"";"0.67";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"3664";"574"
"6311c164ebfb165ddc828ded";"Liste des visas d'exploitations cinématographiques délivrés de 1945 à 2025";"liste-des-visas-dexploitations-cinematographiques-delivres-de-1945-a-2025";"";"https://www.data.gouv.fr/datasets/liste-des-visas-dexploitations-cinematographiques-delivres-de-1945-a-2025";"Centre national du cinéma et de l'image animée";"534fff5fa3a7292c64a77d49";"";"";"Ce fichier recense tous les dossiers de visa d’exploitation cinématographique produits et délivrés par le CNC de 1945 à nos jours. Régit par l'article L211-1 du Code du cinéma et de l'image animée, le visa d'exploitation constitue une autorisation administrative nécessaire pour toute œuvre, française ou étrangère, qui a pour vocation d'être exploité commercialement dans les salles de cinéma. Assurant la délivrance de ce visa par le biais de sa commission de classification, le CNC contribue  de ce fait à l'une de ses missions premières, à savoir la régulation et le contrôle du secteur cinématographique français. Aujourd’hui, plus de 95 000 dossiers de visa d’exploitation sont ainsi répertoriés dans ce fichier... ";"";"punctual";"Licence Ouverte / Open Licence version 2.0";"1945-09-01";"2022-09-01";"country";"France";"True";"2022-09-02T10:40:04.079000";"2025-11-13T09:18:46.567000";"cinema,exploitation,film,visa";"False";"2";"2";"xlsx,csv";"";"";"";"";"";"1.0";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"1";"3";"{'2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0}";"20832";"5000"
"53698e7fa3a729239d2034a7";"Affiches des expositions de la Villa Arson";"affiches-des-expositions-de-la-villa-arson-576155";"";"https://www.data.gouv.fr/datasets/affiches-des-expositions-de-la-villa-arson-576155";"École nationale supérieure d'art Villa Arson de Nice";"534fff71a3a7292c64a77dcd";"";"";"Affiches des expositions de la Villa Arson (pour une description et un historique complets se reporter au fichier Annexe)";"";"punctual";"Creative Commons Attribution Share-Alike";"1986-07-11";"2007-10-07";"other";"";"False";"2013-10-13T00:55:44.461000";"2015-06-11T23:37:16.679000";"";"False";"2";"2";"autre";"";"";"";"";"";"0.78";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"1983";"247"
"53698f09a3a729239d203629";"Archives des expositions et des publications de la Villa Arson";"archives-des-expositions-et-des-publications-de-la-villa-arson-576145";"";"https://www.data.gouv.fr/datasets/archives-des-expositions-et-des-publications-de-la-villa-arson-576145";"École nationale supérieure d'art Villa Arson de Nice";"534fff71a3a7292c64a77dcd";"";"";"Archives des expositions et des publications de la Villa Arson (pour une description et un historique complets se reporter à l'annexe";"";"punctual";"Creative Commons Attribution Share-Alike";"1984-01-01";"2013-06-01";"other";"";"False";"2013-10-13T00:51:06.022000";"2014-11-05T01:42:52.202000";"";"False";"3";"3";"xml,autre";"";"";"";"";"";"0.78";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"1493";"148"
"5369903da3a729239d203960";"Cartons d'invitation des expositions de la Villa Arson";"cartons-d-invitation-des-expositions-de-la-villa-arson-576152";"";"https://www.data.gouv.fr/datasets/cartons-d-invitation-des-expositions-de-la-villa-arson-576152";"École nationale supérieure d'art Villa Arson de Nice";"534fff71a3a7292c64a77dcd";"";"";"Cartons d'invitation des expositions de la Villa Arson (pour une description et un historique complets se reporter au fichier Annexe)";"";"punctual";"Creative Commons Attribution Share-Alike";"1986-02-15";"2013-01-06";"other";"";"False";"2013-10-13T02:04:33.959000";"2015-03-05T23:37:10.960000";"";"False";"2";"2";"autre";"";"";"";"";"";"0.78";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"1754";"221"
"536991faa3a729239d203dd5";"Couvertures des publications de la Villa Arson";"couvertures-des-publications-de-la-villa-arson-576164";"";"https://www.data.gouv.fr/datasets/couvertures-des-publications-de-la-villa-arson-576164";"École nationale supérieure d'art Villa Arson de Nice";"534fff71a3a7292c64a77dcd";"";"";"Couvertures des publications de la Villa Arson (pour une description et un historique complets se reporter au fichier Annexe)";"";"punctual";"Creative Commons Attribution Share-Alike";"1984-01-01";"2012-06-30";"other";"";"False";"2013-10-13T02:04:25.430000";"2014-11-05T01:42:35.763000";"";"False";"2";"2";"autre";"";"";"";"";"";"0.78";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"1671";"256"
